scenario,number of vent cells,number of occupants,occupants at risk,v_0x,v_0y,v_1x,v_1y,v_2x,v_2y,v_3x,v_3y,v_4x,v_4y,v_5x,v_5y,v_6x,v_6y,v_7x,v_7y,v_8x,v_8y,v_9x,v_9y,v_10x,v_10y,v_11x,v_11y,v_12x,v_12y,v_13x,v_13y,v_14x,v_14y,v_15x,v_15y,v_16x,v_16y,v_17x,v_17y,v_18x,v_18y,v_19x,v_19y,v_20x,v_20y,v_21x,v_21y,v_22x,v_22y,v_23x,v_23y,v_24x,v_24y,v_25x,v_25y,v_26x,v_26y,v_27x,v_27y,v_28x,v_28y,v_29x,v_29y,v_30x,v_30y,v_31x,v_31y,v_32x,v_32y,v_33x,v_33y,v_34x,v_34y,v_35x,v_35y,v_36x,v_36y,v_37x,v_37y,v_38x,v_38y,v_39x,v_39y,v_40x,v_40y,v_41x,v_41y,v_42x,v_42y,v_43x,v_43y,v_44x,v_44y,v_45x,v_45y,v_46x,v_46y,v_47x,v_47y,v_48x,v_48y,v_49x,v_49y,v_50x,v_50y,v_51x,v_51y,v_52x,v_52y,v_53x,v_53y,v_54x,v_54y,v_55x,v_55y,v_56x,v_56y,v_57x,v_57y,v_58x,v_58y,v_59x,v_59y,o_0x,o_0y,o_1x,o_1y,o_2x,o_2y,o_3x,o_3y,o_4x,o_4y,o_5x,o_5y,o_6x,o_6y,o_7x,o_7y,o_8x,o_8y,o_9x,o_9y,o_10x,o_10y,o_11x,o_11y,o_12x,o_12y,o_13x,o_13y,o_14x,o_14y,o_15x,o_15y,o_16x,o_16y,o_17x,o_17y,o_18x,o_18y,o_19x,o_19y,exposed_occupants,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_52state.txt,60,4,4,9,25,10,24,7,9,16,19,6,9,5,9,7,8,6,8,11,16,15,5,17,18,6,10,16,5,8,2,17,5,6,17,12,15,15,4,9,2,7,2,16,4,5,8,2,21,17,4,7,11,3,21,8,18,9,3,7,3,8,3,8,24,15,18,8,10,6,11,8,11,11,15,16,18,6,18,12,13,13,13,14,13,10,25,1,20,12,16,12,14,13,14,7,18,14,14,8,17,10,16,8,25,3,20,15,19,10,15,17,19,2,20,9,24,1,21,7,10,7,17,16,8,16,28,12,25,14,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_53state.txt,60,3,2,9,25,10,24,7,9,16,19,6,9,5,9,7,8,6,8,11,16,15,5,17,18,6,10,16,5,8,2,17,5,6,17,12,15,15,4,9,2,7,2,16,4,5,8,2,21,17,4,7,11,3,21,8,18,9,3,7,3,8,3,8,24,15,18,8,10,6,11,8,11,11,15,16,18,6,18,12,13,13,13,14,13,10,25,1,20,12,16,12,14,13,14,7,18,14,14,8,17,10,16,8,25,3,20,15,19,10,15,17,19,2,20,9,24,1,21,7,10,7,17,12,5,16,11,14,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_54state.txt,60,2,2,9,25,10,24,7,9,16,19,6,9,5,9,7,8,6,8,11,16,15,5,17,18,6,10,16,5,8,2,17,5,6,17,12,15,15,4,9,2,7,2,16,4,5,8,2,21,17,4,7,11,3,21,8,18,9,3,7,3,8,3,8,24,15,18,8,10,6,11,8,11,11,15,16,18,6,18,12,13,13,13,14,13,10,25,1,20,12,16,12,14,13,14,7,18,14,14,8,17,10,16,8,25,3,20,15,19,10,15,17,19,2,20,9,24,1,21,7,10,7,17,10,28,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_55state.txt,60,4,2,9,25,10,24,7,9,16,19,6,9,5,9,7,8,6,8,11,16,15,5,17,18,6,10,16,5,8,2,17,5,6,17,12,15,15,4,9,2,7,2,16,4,5,8,2,21,17,4,7,11,3,21,8,18,9,3,7,3,8,3,8,24,15,18,8,10,6,11,8,11,11,15,16,18,6,18,12,13,13,13,14,13,10,25,1,20,12,16,12,14,13,14,7,18,14,14,8,17,10,16,8,25,3,20,15,19,10,15,17,19,2,20,9,24,1,21,7,10,7,17,12,28,16,28,8,5,10,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_56state.txt,60,4,4,9,25,10,24,7,9,16,19,6,9,5,9,7,8,6,8,11,16,15,5,17,18,6,10,16,5,8,2,17,5,6,17,12,15,15,4,9,2,7,2,16,4,5,8,2,21,17,4,7,11,3,21,8,18,9,3,7,3,8,3,8,24,15,18,8,10,6,11,8,11,11,15,16,18,6,18,12,13,13,13,14,13,10,25,1,20,12,16,12,14,13,14,7,18,14,14,8,17,10,16,8,25,3,20,15,19,10,15,17,19,2,20,9,24,1,21,7,10,7,17,12,28,12,11,16,14,14,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_57state.txt,60,4,4,9,25,10,24,7,9,16,19,6,9,5,9,7,8,6,8,11,16,15,5,17,18,6,10,16,5,8,2,17,5,6,17,12,15,15,4,9,2,7,2,16,4,5,8,2,21,17,4,7,11,3,21,8,18,9,3,7,3,8,3,8,24,15,18,8,10,6,11,8,11,11,15,16,18,6,18,12,13,13,13,14,13,10,25,1,20,12,16,12,14,13,14,7,18,14,14,8,17,10,16,8,25,3,20,15,19,10,15,17,19,2,20,9,24,1,21,7,10,7,17,6,28,12,11,8,5,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_58state.txt,60,4,1,9,25,10,24,7,9,16,19,6,9,5,9,7,8,6,8,11,16,15,5,17,18,6,10,16,5,8,2,17,5,6,17,12,15,15,4,9,2,7,2,16,4,5,8,2,21,17,4,7,11,3,21,8,18,9,3,7,3,8,3,8,24,15,18,8,10,6,11,8,11,11,15,16,18,6,18,12,13,13,13,14,13,10,25,1,20,12,16,12,14,13,14,7,18,14,14,8,17,10,16,8,25,3,20,15,19,10,15,17,19,2,20,9,24,1,21,7,10,7,17,8,28,14,5,8,8,10,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_59state.txt,60,5,3,9,25,10,24,7,9,16,19,6,9,5,9,7,8,6,8,11,16,15,5,17,18,6,10,16,5,8,2,17,5,6,17,12,15,15,4,9,2,7,2,16,4,5,8,2,21,17,4,7,11,3,21,8,18,9,3,7,3,8,3,8,24,15,18,8,10,6,11,8,11,11,15,16,18,6,18,12,13,13,13,14,13,10,25,1,20,12,16,12,14,13,14,7,18,14,14,8,17,10,16,8,25,3,20,15,19,10,15,17,19,2,20,9,24,1,21,7,10,7,17,16,25,12,25,8,5,10,18,14,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_5state.txt,60,5,4,18,28,17,28,19,27,18,27,17,25,16,25,17,24,16,24,11,24,10,24,18,23,16,23,4,10,17,27,16,2,3,9,17,9,15,7,5,12,13,7,15,25,15,6,17,10,17,2,2,9,4,9,13,4,3,10,2,10,11,23,16,1,16,10,15,9,15,10,12,3,9,23,13,3,18,1,16,9,18,2,14,3,14,7,4,13,3,12,4,12,19,28,3,13,5,13,14,4,14,6,15,24,17,1,13,6,12,4,17,23,9,24,16,22,17,22,18,22,10,23,12,28,8,28,16,11,12,21,12,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_60state.txt,54,4,4,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,28,6,18,14,21,14,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_61state.txt,54,4,3,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,28,16,18,6,14,14,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_62state.txt,54,2,0,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,8,6,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_63state.txt,54,3,3,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,21,14,5,16,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_64state.txt,54,1,1,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_65state.txt,54,5,3,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,28,6,21,8,8,6,11,14,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_66state.txt,54,3,2,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,28,12,5,10,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_67state.txt,54,3,3,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,11,16,18,14,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_68state.txt,54,5,5,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,8,8,5,10,25,14,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_69state.txt,54,5,5,14,26,16,25,14,25,15,26,15,8,9,11,17,8,16,8,16,26,11,8,17,9,11,7,15,25,9,10,14,1,13,1,12,7,12,8,10,10,12,2,15,9,12,1,14,2,11,17,13,2,10,7,12,17,16,9,8,10,8,11,0,13,4,13,0,12,1,12,2,12,1,13,3,13,5,13,10,18,3,14,4,14,5,14,7,16,2,13,8,16,9,16,10,11,9,17,10,17,8,17,11,18,12,18,10,8,7,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,21,6,5,8,5,16,18,16,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_6state.txt,60,3,3,18,28,17,28,19,27,18,27,17,25,16,25,17,24,16,24,11,24,10,24,18,23,16,23,4,10,17,27,16,2,3,9,17,9,15,7,5,12,13,7,15,25,15,6,17,10,17,2,2,9,4,9,13,4,3,10,2,10,11,23,16,1,16,10,15,9,15,10,12,3,9,23,13,3,18,1,16,9,18,2,14,3,14,7,4,13,3,12,4,12,19,28,3,13,5,13,14,4,14,6,15,24,17,1,13,6,12,4,17,23,9,24,16,22,17,22,18,22,10,23,10,28,6,25,14,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_70state.txt,60,4,3,7,28,7,27,2,19,6,28,17,18,5,27,4,18,7,14,2,17,6,17,0,16,3,19,17,16,1,17,9,21,8,21,2,16,19,22,19,18,16,16,6,15,6,27,8,15,0,17,2,18,18,18,17,17,12,12,7,21,14,12,13,12,5,17,12,13,13,13,14,13,1,16,7,20,8,14,7,16,6,14,7,15,9,20,18,21,6,16,18,16,5,16,16,17,18,17,3,18,4,19,17,19,19,19,18,19,8,20,17,21,19,21,17,22,18,22,7,17,5,28,8,18,10,18,16,14,12,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_71state.txt,60,5,5,7,28,7,27,2,19,6,28,17,18,5,27,4,18,7,14,2,17,6,17,0,16,3,19,17,16,1,17,9,21,8,21,2,16,19,22,19,18,16,16,6,15,6,27,8,15,0,17,2,18,18,18,17,17,12,12,7,21,14,12,13,12,5,17,12,13,13,13,14,13,1,16,7,20,8,14,7,16,6,14,7,15,9,20,18,21,6,16,18,16,5,16,16,17,18,17,3,18,4,19,17,19,19,19,18,19,8,20,17,21,19,21,17,22,18,22,7,17,5,28,6,8,8,8,8,11,10,18,8,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_72state.txt,60,5,4,7,28,7,27,2,19,6,28,17,18,5,27,4,18,7,14,2,17,6,17,0,16,3,19,17,16,1,17,9,21,8,21,2,16,19,22,19,18,16,16,6,15,6,27,8,15,0,17,2,18,18,18,17,17,12,12,7,21,14,12,13,12,5,17,12,13,13,13,14,13,1,16,7,20,8,14,7,16,6,14,7,15,9,20,18,21,6,16,18,16,5,16,16,17,18,17,3,18,4,19,17,19,19,19,18,19,8,20,17,21,19,21,17,22,18,22,7,17,5,28,12,8,8,8,16,18,14,18,14,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_73state.txt,60,5,1,7,28,7,27,2,19,6,28,17,18,5,27,4,18,7,14,2,17,6,17,0,16,3,19,17,16,1,17,9,21,8,21,2,16,19,22,19,18,16,16,6,15,6,27,8,15,0,17,2,18,18,18,17,17,12,12,7,21,14,12,13,12,5,17,12,13,13,13,14,13,1,16,7,20,8,14,7,16,6,14,7,15,9,20,18,21,6,16,18,16,5,16,16,17,18,17,3,18,4,19,17,19,19,19,18,19,8,20,17,21,19,21,17,22,18,22,7,17,5,28,10,21,14,11,6,18,10,14,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_74state.txt,60,5,4,7,28,7,27,2,19,6,28,17,18,5,27,4,18,7,14,2,17,6,17,0,16,3,19,17,16,1,17,9,21,8,21,2,16,19,22,19,18,16,16,6,15,6,27,8,15,0,17,2,18,18,18,17,17,12,12,7,21,14,12,13,12,5,17,12,13,13,13,14,13,1,16,7,20,8,14,7,16,6,14,7,15,9,20,18,21,6,16,18,16,5,16,16,17,18,17,3,18,4,19,17,19,19,19,18,19,8,20,17,21,19,21,17,22,18,22,7,17,5,28,16,25,14,25,8,8,16,18,14,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_75state.txt,60,4,2,7,28,7,27,2,19,6,28,17,18,5,27,4,18,7,14,2,17,6,17,0,16,3,19,17,16,1,17,9,21,8,21,2,16,19,22,19,18,16,16,6,15,6,27,8,15,0,17,2,18,18,18,17,17,12,12,7,21,14,12,13,12,5,17,12,13,13,13,14,13,1,16,7,20,8,14,7,16,6,14,7,15,9,20,18,21,6,16,18,16,5,16,16,17,18,17,3,18,4,19,17,19,19,19,18,19,8,20,17,21,19,21,17,22,18,22,7,17,5,28,10,21,12,8,10,18,16,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_76state.txt,60,4,3,7,28,7,27,2,19,6,28,17,18,5,27,4,18,7,14,2,17,6,17,0,16,3,19,17,16,1,17,9,21,8,21,2,16,19,22,19,18,16,16,6,15,6,27,8,15,0,17,2,18,18,18,17,17,12,12,7,21,14,12,13,12,5,17,12,13,13,13,14,13,1,16,7,20,8,14,7,16,6,14,7,15,9,20,18,21,6,16,18,16,5,16,16,17,18,17,3,18,4,19,17,19,19,19,18,19,8,20,17,21,19,21,17,22,18,22,7,17,5,28,16,25,6,21,14,8,14,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lab_small_10vents5Occs_77state.txt,60,4,4,7,28,7,27,2,19,6,28,17,18,5,27,4,18,7,14,2,17,6,17,0,16,3,19,17,16,1,17,9,21,8,21,2,16,19,22,19,18,16,16,6,15,6,27,8,15,0,17,2,18,18,18,17,17,12,12,7,21,14,12,13,12,5,17,12,13,13,13,14,13,1,16,7,20,8,14,7,16,6,14,7,15,9,20,18,21,6,16,18,16,5,16,16,17,18,17,3,18,4,19,17,19,19,19,18,19,8,20,17,21,19,21,17,22,18,22,7,17,5,28,16,25,8,8,8,11,16,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
